DEPTH            CAL           CNCF             DT             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           PHIT             RD           RMLL             RS          SPWDH           ZDEN 
       4832.40         6.0540       0.013460        50.9520       112.1750      1637.2490      1611.1090      1921.0580      3077.4150         3.2750       0.004561      3077.4150        31.1770      1637.2490        77.3110         2.6407
       4832.50         6.0550       0.012980        50.4730       106.1280      1527.7350      1732.6160      2070.5471      3285.3730         3.1646       0.003541      3285.3730        29.8360      1527.7350        77.3080         2.6410
       4832.60         6.0560       0.012110        49.9990       100.1600      2097.2610      1933.7159      2310.0220      3673.9160         3.0601       0.002184      3673.9160        30.8070      2097.2610        77.3000         2.6425
       4832.70         6.0580       0.010940        49.6710        95.7800      2833.0530      2382.4341      2808.0391      4475.5532         3.0012       0.000918      4475.5532        29.8370      2833.0530        77.2740         2.6448
       4832.80         6.0590       0.009370        49.4440        93.9070      3399.3210      3263.0620      3695.9919      5855.2710         2.9657       0.000000      5855.2710        29.0100      3399.3210        77.2380         2.6477
       4832.90         6.0600       0.007670        49.3400        94.4580      4264.9570      5239.7271      5550.6602      8676.5313         2.9278       0.000000      8676.5313        29.3030      4264.9570        77.2080         2.6507
       4833.00         6.0610       0.006250        49.3750        96.6360      7262.1909     10273.7305      9626.4131     14813.8271         2.8925       0.000000     14813.8271        26.7950      7262.1909        77.1860         2.6536
       4833.10         6.0610       0.005120        49.4350        98.9220     14161.9434     24856.9141     17864.1484     26602.3945         2.8745       0.000000     26602.3945        22.6150     14161.9434        77.1570         2.6555
       4833.20         6.0620       0.004330        49.5150        99.9760     24321.7988     51184.6563     30404.3340     43249.0352         2.8711       0.000000     43249.0352        18.0690     24321.7988        77.1150         2.6544
       4833.30         6.0640       0.003850        49.5530        99.1370     35380.4375     71638.7891     46903.2422     63268.2305         2.8680       0.000000     63268.2305        17.2990     35380.4375        77.0820         2.6500
       4833.40         6.0660       0.003290        49.5640        96.8760     39480.6680     64841.5547     61657.6016     77657.0859         2.8640       0.000000     77657.0859        19.6860     39480.6680        77.0890         2.6436
       4833.50         6.0690       0.002790        49.5360        93.9580     43793.4805     47899.8750     59342.8398     76373.3516         2.8649       0.000000     76373.3516        22.2520     43793.4805        77.1310         2.6383
       4833.60         6.0730       0.002580        49.5070        91.1380     46522.5742     47726.7070     47304.3203     64735.7305         2.8758       0.000000     64735.7305        22.4910     46522.5742        77.1840         2.6360
       4833.70         6.0770       0.002570        49.5020        89.6400     36886.8711     56624.7852     37370.0273     51655.0234         2.8965       0.000000     51655.0234        21.9930     36886.8711        77.2230         2.6362
       4833.80         6.0820       0.002780        49.5540        89.5450     24300.1250     50690.4453     30280.8574     42095.8750         2.9201       0.000000     42095.8750        20.1730     24300.1250        77.2380         2.6368
       4833.90         6.0850       0.003040        49.7120        90.5990     10296.2510     26675.0664     25000.6133     34513.0195         2.9458       0.000000     34513.0195        16.9700     10296.2510        77.2440         2.6360
       4834.00         6.0880       0.003110        49.9380        93.2280      3519.9709     11601.4648     20140.2910     27843.6914         2.9842       0.000153     27843.6914        15.2670      3519.9709        77.2550         2.6340
       4834.10         6.0890       0.003240        50.2770        97.7590      3875.5229     11707.3242     17810.2207     24416.9609         3.0352       0.001572     24416.9609        14.5320      3875.5229        77.2630         2.6318
       4834.20         6.0890       0.003520        50.6710       105.6510      4507.4419     20560.2168     17807.6504     23480.0898         3.0941       0.003609     23480.0898        13.7700      4507.4419        77.2510         2.6304
       4834.30         6.0890       0.003710        51.0790       119.5630      2540.3530     32329.7383     17404.0605     22240.5508         3.1762       0.005822     22240.5508        12.6280      2540.3530        77.2070         2.6295
       4834.40         6.0900       0.003740        51.4530       138.8500      4161.9648     29638.5996     16774.7676     21022.1602         3.2824       0.009038     21022.1602        11.6870      4161.9648        77.1380         2.6282
       4834.50         6.0900       0.003440        51.7390       161.2700      7969.6382     29723.7559     17732.2559     21371.0332         3.3626       0.014002     21371.0332        11.0970      7969.6382        77.0580         2.6268
       4834.60         6.0900       0.002750        51.9570       182.2910      9665.1748     37889.2695     20408.6152     23310.8203         3.3825       0.018297     23310.8203         9.6360      9665.1748        77.0040         2.6265
       4834.70         6.0900       0.002140        52.0380       195.6890      9187.6768     42423.7148     25579.8867     27232.1543         3.3673       0.020080     27232.1543         8.3600      9187.6768        77.0080         2.6292
       4834.80         6.0900       0.001720        52.0290       197.9100      8107.7598     34775.5469     31384.3633     31818.3125         3.3502       0.019130     31818.3125         7.8660      8107.7598        77.0730         2.6348
       4834.90         6.0900       0.001570        51.9560       188.2740      6681.5752     18423.9922     35709.6602     36261.7852         3.3317       0.016190     36261.7852         7.4480      6681.5752        77.1880         2.6414
       4835.00         6.0900       0.001900        51.7930       171.7250      3494.5649     11663.1924     40626.2773     39946.5469         3.3063       0.011699     39946.5469         7.4900      3494.5649        77.3140         2.6467
       4835.10         6.0910       0.002440        51.5940       155.7060      3306.6750     13803.7568     45538.4648     43770.3945         3.2758       0.006659     43770.3945         8.1460      3306.6750        77.4120         2.6495
       4835.20         6.0900       0.002950        51.3670       144.6240      1655.6450     14414.5859     53123.9180     47803.5859         3.2394       0.002523     47803.5859         8.9390      1655.6450        77.4740         2.6500
       4835.30         6.0870       0.003510        51.1290       138.8970      1131.3669     13343.1582     63212.1016     54806.8203         3.1912       0.000679     54806.8203         9.9020      1131.3669        77.5160         2.6492
       4835.40         6.0820       0.003900        50.9190       135.0930      2703.7229     23938.5977     80791.0391     68525.9219         3.1380       0.000000     68525.9219        10.5880      2703.7229        77.5440         2.6488
       4835.50         6.0750       0.004010        50.7340       130.6280     14256.9463     60713.5469    112220.2500     97398.0313         3.0932       0.000000     97398.0313        10.6530     14256.9463        77.5460         2.6496
       4835.60         6.0700       0.003970        50.6350       124.1410     43835.7109    106250.6875    139828.9531    127239.6406         3.0618       0.000000    127239.6406        10.7170     43835.7109        77.5070         2.6516
       4835.70         6.0670       0.003660        50.5700       116.9370     56348.6289    126539.7031    146155.3750    141352.4844         3.0431       0.000000    141352.4844        10.1440     56348.6289        77.4670         2.6538
       4835.80         6.0660       0.003160        50.5420       110.0620     42279.8711    110570.9063    131022.3281    128884.5859         3.0367       0.000000    128884.5859         9.2650     42279.8711        77.4760         2.6550
       4835.90         6.0650       0.002690        50.5340       104.6890     30587.9785     93020.2422    140280.2813    128534.9141         3.0345       0.000000    128534.9141         8.5790     30587.9785        77.5930         2.6543
       4836.00         6.0640       0.002120        50.5140       101.4720     17807.7168     68878.8750    167946.3125    135409.4844         3.0260       0.000000    135409.4844         8.1110     17807.7168        77.7830         2.6511
       4836.10         6.0640       0.001480        50.4780       100.0350     11368.5928     52050.5586    166871.3438    126235.5391         3.0167       0.000000    126235.5391         7.9560     11368.5928        77.9750         2.6455
       4836.20         6.0630       0.000900        50.3940        99.3150     21898.5508     56531.5156    123660.9063     95286.2656         3.0183       0.000843     95286.2656         8.1670     21898.5508        78.1100         2.6384
       4836.30         6.0630       0.000320        50.2940        98.2500     35372.1914     53487.7695     99518.8516     81498.2500         3.0303       0.002350     81498.2500         8.1910     35372.1914        78.1850         2.6319
       4836.40         6.0640      -0.000180        50.1750        96.5440     37807.6758     46313.5352     97063.6719     85623.9844         3.0226       0.002814     85623.9844         7.9540     37807.6758        78.2260         2.6290
       4836.50         6.0640      -0.000560        50.0660        94.8460     36843.7109     53692.2188     95640.3672     93506.4688         2.9648       0.001838     93506.4688         7.4580     36843.7109        78.2360         2.6311
       4836.60         6.0650      -0.000940        49.9790        94.3390     23238.9570     54419.8789     95952.0781     97984.0156         2.8948       0.000000     97984.0156         6.6830     23238.9570        78.2210         2.6380
       4836.70         6.0660      -0.001190        49.9320        94.8960      9688.7988     40084.9844     99600.4531     98815.5078         2.8711       0.000000     98815.5078         5.7190      9688.7988        78.1980         2.6468
       4836.80         6.0660      -0.001250        49.9690        95.6920      6159.9219     33741.4766    101732.9141     98624.0313         2.8825       0.000000     98624.0313         4.9160      6159.9219        78.2020         2.6543
       4836.90         6.0650      -0.001320        50.0550        95.9560     10580.3340     45721.4531     99005.3984     99148.9922         2.8925       0.000000     99148.9922         4.5990     10580.3340        78.2900         2.6586
       4837.00         6.0630      -0.001300        50.2130        95.5080     20029.8262     63126.8828     95693.4375     99711.5000         2.8937       0.000000     99711.5000         4.3530     20029.8262        78.4550         2.6595
       4837.10         6.0610      -0.001240        50.4160        94.7400     23121.4766     67692.5156     95015.4375     98877.2109         2.8908       0.000000     98877.2109         4.1030     23121.4766        78.6510         2.6582
       4837.20         6.0590      -0.001410        50.6340        94.3990     14864.1348     54979.0000     97569.9688     95106.2031         2.8890       0.000000     95106.2031         3.9520     14864.1348        78.7970         2.6558
       4837.30         6.0580      -0.001570        50.8520        94.4640      8302.3809     41186.3242    100627.3828     89468.3359         2.8915       0.000000     89468.3359         4.1880      8302.3809        78.8560         2.6526
       4837.40         6.0580      -0.001650        51.0400        94.7900      8766.3887     43425.1914    100082.0625     87631.9531         2.8963       0.000000     87631.9531         4.4820      8766.3887        78.8340         2.6487
       4837.50         6.0590      -0.001730        51.2080        95.2000     15450.3789     56713.0195     97474.5781     93099.4531         2.9004       0.000388     93099.4531         5.0130     15450.3789        78.7810         2.6447
       4837.60         6.0600      -0.001630        51.3450        95.3220     16621.5176     55285.7813     98737.8438     98321.9453         2.9010       0.001729     98321.9453         6.1530     16621.5176        78.7650         2.6418
       4837.70         6.0610      -0.001540        51.4570        95.0960      7820.2212     36950.8945    105229.4922    101145.2969         2.8953       0.002270    101145.2969         8.0040      7820.2212        78.8060         2.6412
       4837.80         6.0630      -0.001750        51.5480        94.7930      3494.1660     24429.8594    109652.9688    101456.8594         2.8840       0.001995    101456.8594         9.2650      3494.1660        78.8890         2.6434
       4837.90         6.0650      -0.002040        51.5880        94.7640      4151.9312     26581.7500    107719.8672    100783.2734         2.8689       0.000763    100783.2734         9.6920      4151.9312        78.9890         2.6480
       4838.00         6.0660      -0.002350        51.5910        95.3090     11407.4814     44013.8359    100725.9453    100497.9453         2.8496       0.000000    100497.9453        11.1900     11407.4814        79.0850         2.6534
       4838.10         6.0670      -0.002700        51.5680        96.3040     25479.9883     66155.0781     95383.4609    100463.6641         2.8311       0.000000    100463.6641        14.5840     25479.9883        79.1610         2.6583
       4838.20         6.0680      -0.002950        51.5190        96.9750     35377.2344     75742.2188     93725.3359    100487.7813         2.8199       0.000000    100487.7813        17.5320     35377.2344        79.2170         2.6614
       4838.30         6.0690      -0.003250        51.4930        96.9600     45026.0313     78296.1328     93493.5156    100402.7578         2.8169       0.000000    100402.7578        19.5890     45026.0313        79.2680         2.6610
       4838.40         6.0680      -0.003600        51.4900        96.4020     52649.4258     77799.1719     93955.1250    100193.5547         2.8393       0.000000    100193.5547        20.4430     52649.4258        79.3280         2.6570
       4838.50         6.0680      -0.003790        51.5760        95.6800     47844.2266     76407.9141     95252.7188     99617.2656         2.9338       0.000000     99617.2656        20.4500     47844.2266        79.3960         2.6503
       4838.60         6.0670      -0.003950        51.6910        95.2120     42339.5508     76525.2422     95215.1797     99633.2969         3.0967       0.000253     99633.2969        20.5890     42339.5508        79.4500         2.6436
       4838.70         6.0670      -0.004000        51.8310        94.9080     38302.3359     77995.9766     93929.7422    100203.0000         3.2383       0.001192    100203.0000        20.2610     38302.3359        79.4810         2.6399
       4838.80         6.0670      -0.003720        51.9420        94.5010     33291.8594     78562.9844     93505.4141    100364.2969         3.3052       0.001046    100364.2969        18.8470     33291.8594        79.5120         2.6403
       4838.90         6.0680      -0.003340        52.0180        94.4260     31552.8672     79891.4141     93258.5625     99722.2422         3.3225       0.000000     99722.2422        17.7730     31552.8672        79.5670         2.6439
       4839.00         6.0690      -0.002910        52.0540        95.0880     30537.2266     83484.4063     91900.1563     95815.3906         3.3431       0.000000     95815.3906        17.1180     30537.2266        79.6370         2.6481
       4839.10         6.0700      -0.002420        52.0130        96.6200     30124.4980     94700.6875     85631.3203     82562.4063         3.3707       0.000000     82562.4063        16.7500     30124.4980        79.6930         2.6507
       4839.20         6.0700      -0.002160        51.9300        98.6830     24881.5508    106660.9688     70558.4219     61156.9922         3.3959       0.000000     61156.9922        16.3830     24881.5508        79.7380         2.6505
       4839.30         6.0710      -0.002160        51.7980       100.8140     13957.8906    100769.3438     53709.7344     43504.5820         3.4297       0.000000     43504.5820        16.2790     13957.8906        79.8030         2.6473
       4839.40         6.0720      -0.002390        51.5950       103.5240      9480.5967     86338.6406     47627.0781     37364.5430         3.5058       0.000000     37364.5430        16.3790      9480.5967        79.9330         2.6422
       4839.50         6.0720      -0.003050        51.3640       109.1920     13085.2764     68902.6953     55578.5195     41879.7578         3.6217       0.000739     41879.7578        16.5670     13085.2764        80.1340         2.6359
       4839.60         6.0730      -0.003920        51.1000       120.5670     14846.8242     60854.2422     73234.2031     55075.8086         3.7096       0.002603     55075.8086        17.5460     14846.8242        80.3740         2.6298
       4839.70         6.0740      -0.004760        50.8230       139.7750     14357.9365     67086.8438    105279.5234     85227.6016         3.7251       0.006401     85227.6016        19.3630     14357.9365        80.6160         2.6240
       4839.80         6.0760      -0.005500        50.5640       164.3940     11254.8105     67492.1875    137829.5625    122257.6953         3.7054       0.010606    122257.6953        20.6000     11254.8105        80.7960         2.6187
       4839.90         6.0780      -0.005830        50.3480       186.0990     20497.5273     75111.7500    142947.3594    138690.4844         3.6805       0.014272    138690.4844        21.3350     20497.5273        80.8690         2.6140
       4840.00         6.0810      -0.005450        50.2120       196.3210     36897.2500     68810.1406    137541.0781    138837.0938         3.6444       0.016270    138837.0938        21.0720     36897.2500        80.8290         2.6103
       4840.10         6.0850      -0.004520        50.1170       189.5630     39465.1133     51094.4922    134304.5938    132901.9375         3.5883       0.016289    132901.9375        19.4890     39465.1133        80.7170         2.6083
       4840.20         6.0880      -0.003310        50.0800       171.6240     36481.1484     47033.5039    117366.5000    119388.3594         3.4894       0.014654    119388.3594        17.4030     36481.1484        80.6080         2.6088
       4840.30         6.0900      -0.002250        50.0860       149.7630     20904.5352     49998.5547    106510.1406    107926.6641         3.3620       0.011949    107926.6641        15.3930     20904.5352        80.5400         2.6116
       4840.40         6.0900      -0.001910        50.1090       132.4340      9221.6699     47371.1602    118566.3281    112124.6016         3.2627       0.008984    112124.6016        14.6040      9221.6699        80.5410         2.6161
       4840.50         6.0900      -0.001980        50.1470       121.4300      6795.6899     47663.0078    140085.3125    126423.1016         3.2333       0.006267    126423.1016        15.0490      6795.6899        80.5840         2.6214
       4840.60         6.0900      -0.002240        50.1870       115.8090      5969.3018     45419.7422    159385.9063    140428.8438         3.2400       0.004020    140428.8438        15.2250      5969.3018        80.6480         2.6261
       4840.70         6.0900      -0.002600        50.2350       113.9950      5236.2998     40585.8281    157505.4375    138949.5156         3.2453       0.002665    138949.5156        14.9530      5236.2998        80.7050         2.6291
       4840.80         6.0900      -0.002760        50.3090       113.5850      4188.0742     35575.5000    145524.3594    129655.3203         3.2499       0.002084    129655.3203        14.8780      4188.0742        80.7380         2.6302
       4840.90         6.0900      -0.002760        50.4340       113.3910      4195.4009     37119.1523    133042.8906    120080.2969         3.2651       0.002093    120080.2969        15.1380      4195.4009        80.7540         2.6303
       4841.00         6.0900      -0.002770        50.5950       112.6930      6466.4248     46961.9727    124254.3906    113535.9688         3.2844       0.002171    113535.9688        16.1740      6466.4248        80.7830         2.6305
       4841.10         6.0900      -0.002760        50.8140       111.2740     14287.2090     65372.1523    112409.9141    104221.5859         3.2870       0.002168    104221.5859        17.4150     14287.2090        80.8300         2.6315
       4841.20         6.0900      -0.002900        51.0270       109.6920     25852.1406     86878.5703     98651.6328     90355.0234         3.2880       0.001980     90355.0234        18.3120     25852.1406        80.8880         2.6331
       4841.30         6.0900      -0.003250        51.2270       108.6100     36742.1094    112321.7656     88409.2969     76730.0469         3.3211       0.001917     76730.0469        18.8440     36742.1094        80.9580         2.6345
       4841.40         6.0900      -0.003490        51.3160       108.5680     41305.6094    123841.4297     74484.3906     63965.3828         3.3489       0.001894     63965.3828        18.8730     41305.6094        81.0370         2.6353
       4841.50         6.0900      -0.003660        51.3010       109.8800     42305.1523    115100.2656     62344.1992     53662.5938         3.3381       0.001656     53662.5938        19.2400     42305.1523        81.1090         2.6364
       4841.60         6.0900      -0.003730        51.1990       112.5950     44835.5820     97112.2266     56444.8555     49667.3125         3.3315       0.001071     49667.3125        19.6980     44835.5820        81.1520         2.6391
       4841.70         6.0900      -0.003400        50.9600       116.3360     49994.5977     88112.1250     60589.5703     52037.8086         3.3385       0.000479     52037.8086        20.4940     49994.5977        81.1680         2.6431
       4841.80         6.0900      -0.002900        50.6880       120.7510     54766.3320     78107.7500     68560.0938     57511.5156         3.3504       0.000250     57511.5156        21.1260     54766.3320        81.1930         2.6468
       4841.90         6.0900      -0.002390        50.3870       125.8530     59908.4688     93987.5078     83814.9922     69015.6016         3.3566       0.000744     69015.6016        21.1930     59908.4688        81.2540         2.6484
       4842.00         6.0900      -0.001860        50.0920       132.0390     64594.4063    100665.9609     87102.0547     74148.3906         3.3586       0.002135     74148.3906        20.3870     64594.4063        81.3460         2.6473
       4842.10         6.0900      -0.001550        49.8190       140.0520     70189.9688     90742.8516     85003.2813     74771.1406         3.3650       0.003906     74771.1406        19.1600     70189.9688        81.4340         2.6450
       4842.20         6.0900      -0.001460        49.5720       149.6820     72069.4766     83055.4141     90413.5000     84643.4141         3.3735       0.005423     84643.4141        18.6340     72069.4766        81.5070         2.6435
       4842.30         6.0900      -0.001380        49.4130       159.1470     65548.5859     90055.3047    111710.5313    112699.9063         3.3800       0.006639    112699.9063        19.4180     65548.5859        81.5770         2.6431
       4842.40         6.0890      -0.001380        49.3150       166.6500     44695.6953     93530.9922    137242.3906    139234.5625         3.3940       0.007574    139234.5625        20.4380     44695.6953        81.6550         2.6422
       4842.50         6.0870      -0.001320        49.2930       171.4730     17147.4766     72226.2578    137429.4844    130058.3750         3.4218       0.008624    130058.3750        21.6360     17147.4766        81.7260         2.6393
       4842.60         6.0830      -0.000970        49.3710       174.0250      6653.2422     51342.2813    108212.7344     93662.9063         3.4517       0.009852     93662.9063        24.1090      6653.2422        81.7660         2.6343
       4842.70         6.0780      -0.000460        49.4710       176.1180      5220.9341     44326.1445     56293.9922     45935.9063         3.4705       0.010984     45935.9063        27.1330      5220.9341        81.7780         2.6285
       4842.80         6.0720       0.000140        49.5870       178.3990      5398.9492     33611.0977     24533.1055     19537.2383         3.4819       0.011873     19537.2383        28.3040      5398.9492        81.7910         2.6235
       4842.90         6.0670       0.000690        49.6490       180.1680      6904.9761     20189.8770     15463.1328     12392.9414         3.4861       0.012315     12392.9414        26.3820      6904.9761        81.8370         2.6204
       4843.00         6.0640       0.000830        49.6760       180.2020      9679.7803     14385.8008     13786.8242     11238.4883         3.4777       0.011901     11238.4883        24.4570      9679.7803        81.9280         2.6199
       4843.10         6.0630       0.000780        49.6530       176.9860     11971.3877     15179.6396     15673.8398     12871.1963         3.4490       0.010161     12871.1963        24.2750     11971.3877        82.0570         2.6220
       4843.20         6.0620       0.000700        49.6330       169.4350     11709.3008     21669.1367     17878.1152     14669.8184         3.3776       0.007074     14669.8184        25.6310     11709.3008        82.2010         2.6265
       4843.30         6.0620       0.000630        49.6430       157.6410      9215.7451     31481.1836     18063.3184     14677.7021         3.2525       0.003202     14677.7021        26.4160      9215.7451        82.3190         2.6326
       4843.40         6.0620       0.000840        49.7320       144.0930      7736.7671     29898.4355     15729.5576     12658.7822         3.1108       0.000203     12658.7822        25.5850      7736.7671        82.3940         2.6386
       4843.50         6.0620       0.001280        49.9340       131.4360      7207.6758     19528.3965     12115.0020      9720.0020         2.9954       0.000000      9720.0020        23.8770      7207.6758        82.4360         2.6436
       4843.60         6.0620       0.001620        50.1940       123.1390      6884.7080     12992.4688      9395.9277      7551.9209         2.9352       0.000000      7551.9209        22.6370      6884.7080        82.4880         2.6477
       4843.70         6.0630       0.001850        50.5240       118.8080      5662.5571     10471.3828      7615.1592      6110.7861         2.9192       0.000000      6110.7861        22.1400      5662.5571        82.5800         2.6511
       4843.80         6.0630       0.001900        50.8350       117.6010      4316.8149      8775.5342      6145.1992      4930.1689         2.9261       0.000000      4930.1689        23.8610      4316.8149        82.7090         2.6531
       4843.90         6.0640       0.001670        51.1120       117.9980      3533.8159      6746.0859      4906.8091      3937.8521         2.9617       0.000000      3937.8521        28.8050      3533.8159        82.8570         2.6527
       4844.00         6.0680       0.001500        51.2790       117.9880      3241.9360      5001.0762      4046.6509      3252.7771         3.0447       0.000000      3252.7771        35.2380      3241.9360        83.0130         2.6491
       4844.10         6.0750       0.001410        51.3230       116.8360      3271.2419      4157.0742      3724.2810      3010.1521         3.1489       0.000593      3010.1521        37.3190      3271.2419        83.1800         2.6432
       4844.20         6.0820       0.001170        51.2800       114.6930      4201.2632      4699.7202      4549.9038      3674.4109         3.2336       0.002422      3674.4109        42.5990      4201.2632        83.3580         2.6362
       4844.30         6.0890       0.000880        51.0970       111.9450      6955.4971      7466.2158      7602.1011      6121.7959         3.2991       0.003999      6121.7959        49.5090      6955.4971        83.5260         2.6288
       4844.40         6.0930       0.000480        50.8600       109.1350     13605.5166     14938.1357     15522.9785     12487.7715         3.3719       0.005225     12487.7715        54.7350     13605.5166        83.6720         2.6223
       4844.50         6.0940      -0.000070        50.5870       106.6210     20071.8262     23088.6426     24322.6602     19653.3965         3.4409       0.005574     19653.3965        54.4830     20071.8262        83.7900         2.6182
       4844.60         6.0950      -0.000570        50.3080       104.2160     18645.7324     21753.9414     26080.2793     21168.0527         3.4638       0.004541     21168.0527        45.9290     18645.7324        83.8930         2.6187
       4844.70         6.0960      -0.001140        50.0510       101.8410     13653.9316     18149.8457     28492.2129     23010.1484         3.4541       0.002339     23010.1484        38.6460     13653.9316        83.9990         2.6231
       4844.80         6.0970      -0.001800        49.8140        99.4370      9781.6777     18050.1250     37596.7734     29400.2969         3.4339       0.000000     29400.2969        33.0200      9781.6777        84.1250         2.6289
       4844.90         6.0990      -0.002280        49.6210        96.9630     16356.5928     28843.5566     48124.3516     37511.1172         3.3844       0.000000     37511.1172        28.0280     16356.5928        84.2680         2.6334
       4845.00         6.1010      -0.002560        49.4500        95.0030     20539.2695     41033.8203     39234.7305     31207.7109         3.3545       0.000000     31207.7109        24.8380     20539.2695        84.4050         2.6359
       4845.10         6.1020      -0.002560        49.2970        94.3480     15153.3984     44938.4336     25386.1484     20473.5645         3.3480       0.000000     20473.5645        22.1960     15153.3984        84.5210         2.6376
       4845.20         6.1020      -0.002210        49.2080        95.7790     12487.8701     45234.1836     20879.1582     16933.2793         3.3421       0.000000     16933.2793        20.2350     12487.8701        84.6060         2.6395
       4845.30         6.1010      -0.001800        49.1650        98.6340     11843.7041     47776.0039     19376.4961     15899.9873         3.3281       0.000000     15899.9873        20.1150     11843.7041        84.6810         2.6405
       4845.40         6.0990      -0.001380        49.1730       102.0120     10561.6758     39088.1836     16379.0645     13674.2227         3.3139       0.000000     13674.2227        21.9410     10561.6758        84.7500         2.6390
       4845.50         6.0970      -0.000800        49.2780       105.1600      8049.3359     19074.5313     10988.0332      9145.3838         3.3097       0.000000      9145.3838        23.6860      8049.3359        84.7990         2.6350
       4845.60         6.0960      -0.000170        49.4240       108.1180      6277.7539      9581.4717      7356.6108      6137.7749         3.3393       0.001000      6137.7749        25.7880      6277.7539        84.8270         2.6315
       4845.70         6.0960       0.000540        49.6180       110.7660      5715.9912      6850.3750      6059.3608      5087.1372         3.4094       0.002073      5087.1372        28.5830      5715.9912        84.8620         2.6310
       4845.80         6.0960       0.001350        49.8500       112.6550      5745.6689      6687.2290      5930.8198      4988.2148         3.4991       0.002015      4988.2148        30.9010      5745.6689        84.9440         2.6342
       4845.90         6.0960       0.002080        50.0780       113.4840      4745.3730      6021.7358      5286.6538      4444.7139         3.5540       0.001398      4444.7139        32.8410      4745.3730        85.0720         2.6391
       4846.00         6.0960       0.002980        50.2880       112.9780      2769.6240      4055.4551      3940.9600      3322.5149         3.5721       0.001251      3322.5149        33.6680      2769.6240        85.2010         2.6425
       4846.10         6.0970       0.004200        50.4190       111.2620      1123.9390      2358.7070      2999.4250      2574.7590         3.5756       0.001853      2574.7590        36.4700      1123.9390        85.2920         2.6433
       4846.20         6.1000       0.005290        50.4820       108.9260       497.1300      1788.9390      3062.5891      2705.8311         3.5789       0.003040      2705.8311        39.5690       497.1300        85.3390         2.6417
       4846.30         6.1070       0.005990        50.4320       106.3080       471.9060      2226.8779      4324.1099      3833.8340         3.5793       0.003843      3833.8340        36.0420       471.9060        85.3780         2.6402
       4846.40         6.1160       0.006100        50.2330       103.8810       845.1950      3994.7991      7069.9248      5992.2090         3.5760       0.003628      5992.2090        20.7190       845.1950        85.4380         2.6406
       4846.50         6.1240       0.005510        49.9670       102.7900       965.5760      6157.7510     10423.3340      8408.8262         3.5641       0.002554      8408.8262         6.7380       965.5760        85.5310         2.6428
       4846.60         6.1270       0.004820        49.6230       103.2030      2145.4160      9495.1289     13278.6270     10740.6240         3.5348       0.001158     10740.6240         3.8190      2145.4160        85.6320         2.6447
       4846.70         6.1230       0.004200        49.2900       104.7120      3479.5649     10739.1523     16357.9150     13573.5068         3.4967       0.000314     13573.5068         6.5540      3479.5649        85.7160         2.6443
       4846.80         6.1130       0.003530        48.9840       106.3720      2780.7461     11171.3975     22990.4355     19329.3105         3.4651       0.000238     19329.3105        22.6750      2780.7461        85.7740         2.6409
       4846.90         6.1030       0.002950        48.7620       106.9640      3153.0300     15483.6123     34379.4453     29571.3223         3.4352       0.000550     29571.3223        47.2990      3153.0300        85.8250         2.6364
       4847.00         6.0970       0.002380        48.6470       106.2750      3269.0830     21268.9199     49367.3398     43072.3789         3.4035       0.000734     43072.3789        70.5480      3269.0830        85.8880         2.6329
       4847.10         6.0930       0.001670        48.6060       105.1300      1041.0880     13573.4414     48313.8750     41996.6680         3.3731       0.000524     41996.6680        86.6040      1041.0880        85.9850         2.6313
       4847.20         6.0920       0.000990        48.6950       104.6940       459.6170      9196.6211     25435.7188     21289.9180         3.3427       0.000094     21289.9180        93.6930       459.6170        86.1020         2.6313
       4847.30         6.0910       0.000270        48.8720       105.6310       400.0780      9092.7041     10892.1338      8875.0078         3.3077       0.000000      8875.0078        83.7230       400.0780        86.2150         2.6319
       4847.40         6.0910      -0.000530        49.1040       108.0120       654.1190      7731.2012      6197.7661      5039.5479         3.2736       0.000000      5039.5479        66.2020       654.1190        86.2960         2.6326
       4847.50         6.0910      -0.001170        49.4040       110.6220      1429.0250      5871.8882      4561.0278      3750.9771         3.2506       0.000000      3750.9771        52.6700      1429.0250        86.3260         2.6338
       4847.60         6.0910      -0.001630        49.6900       112.4450      2219.2280      4485.5820      3794.7119      3164.0940         3.2420       0.000000      3164.0940        47.6760      2219.2280        86.3060         2.6356
       4847.70         6.0910      -0.001960        49.9570       113.0740      2082.2629      3488.3989      3350.6189      2846.6311         3.2375       0.000000      2846.6311        43.7840      2082.2629        86.2490         2.6372
       4847.80         6.0920      -0.001990        50.0970       112.8240      1153.2910      3102.4141      3546.7009      3066.5481         3.2252       0.000000      3066.5481        37.5180      1153.2910        86.2080         2.6376
       4847.90         6.0920      -0.001980        50.1460       112.7130       521.2570      3385.7930      4839.2070      4284.9258         3.2119       0.000000      4284.9258        29.4890       521.2570        86.2180         2.6368
       4848.00         6.0920      -0.002050        50.1200       113.3000       441.5750      4833.7490      8963.5781      8188.9058         3.2065       0.000340      8188.9058        19.8510       441.5750        86.2900         2.6358
       4848.10         6.0930      -0.001970        49.9950       114.4170       669.6120      9482.4580     24842.2793     24133.5391         3.2072       0.000166     24133.5391        12.7740       669.6120        86.4090         2.6356
       4848.20         6.0930      -0.001880        49.8660       115.5140       487.8300     10227.5400     57693.2305     59496.7031         3.1990       0.000000     59496.7031        13.5590       487.8300        86.5220         2.6366
