DEPTH            CAL           CNCF         DT24QI             GR          MLR1C          MLR2C          MLR3C          MLR4C             PE           RMLL            RTM           ZDEN 
       5154.70         6.5662       0.070376      -999.2500       120.3473         9.8223         8.0406         6.9334         5.2093        15.8428      1425.4597         7.8898      -999.2500
       5154.80         6.5664       0.070975      -999.2500       119.2754         9.8240         8.0422         6.9354         5.2092        15.8225      1425.4105         7.8900      -999.2500
       5154.90         6.5663       0.071271      -999.2500       117.9855         9.8252         8.0436         6.9368         5.2090        15.7886      1425.2903         7.8903      -999.2500
       5155.00         6.5660       0.070966      -999.2500       117.5188         9.8259         8.0444         6.9376         5.2087        15.7451      1425.3517         7.8903      -999.2500
       5155.10         6.5656       0.070395      -999.2500       118.5204         9.8262         8.0447         6.9382         5.2086        15.7028      1425.3610         7.8907      -999.2500
       5155.20         6.5654       0.070263      -999.2500       120.7882         9.8266         8.0451         6.9388         5.2085        15.6701      1425.2191         7.8911      -999.2500
       5155.30         6.5654       0.070889      -999.2500       123.8579         9.8274         8.0455         6.9394         5.2084        15.6461      1425.1674         7.8916      -999.2500
       5155.40         6.5656       0.072071      -999.2500       127.1570         9.8275         8.0454         6.9396         5.2085        15.6248      1425.2489         7.8914      -999.2500
       5155.50         6.5659       0.073434      -999.2500       130.2382         9.8266         8.0447         6.9387         5.2085        15.6023      1425.3036         7.8909      -999.2500
       5155.60         6.5661       0.074817      -999.2500       132.9897         9.8253         8.0437         6.9371         5.2087        15.5824      1425.2365         7.8891      -999.2500
       5155.70         6.5662       0.076184      -999.2500       135.5640         9.8242         8.0427         6.9355         5.2089        15.5757      1425.0557         7.8878      -999.2500
       5155.80         6.5661       0.077777      -999.2500       138.1310         9.8238         8.0421         6.9350         5.2091        15.5946      1425.1390         7.8895      -999.2500
       5155.90         6.5659       0.079698      -999.2500       140.5843         9.8241         8.0420         6.9355         5.2092        15.6408      1425.2350         7.8898      -999.2500
       5156.00         6.5657       0.081635      -999.2500       142.4237         9.8245         8.0424         6.9362         5.2091        15.7126      1425.1740         7.8903      -999.2500
       5156.10         6.5655       0.082719      -999.2500       143.1384         9.8249         8.0435         6.9368         5.2090        15.8021      1425.1189         7.8907      -999.2500
       5156.20         6.5651       0.082443      -999.2500       143.3191         9.8254         8.0443         6.9373         5.2087        15.8915      1425.2042         7.8911      -999.2500
       5156.30         6.5648       0.081050      -999.2500       143.8869         9.8262         8.0451         6.9381         5.2085        15.9668      1425.2914         7.8913      -999.2500
       5156.40         6.5644       0.079555      -999.2500       146.4642         9.8270         8.0458         6.9391         5.2084        16.0208      1425.1128         7.8916      -999.2500
       5156.50         6.5641       0.078788      -999.2500       151.0434         9.8277         8.0462         6.9397         5.2085        16.0700      1424.9589         7.8920      -999.2500
       5156.60         6.5640       0.078571      -999.2500       156.2562         9.8278         8.0461         6.9397         5.2085        16.1298      1425.0734         7.8920      -999.2500
       5156.70         6.5641       0.078399      -999.2500       159.8524         9.8266         8.0452         6.9386         5.2085        16.1982      1425.1451         7.8903      -999.2500
       5156.80         6.5645       0.078228      -999.2500       160.2343         9.8246         8.0436         6.9366         5.2088        16.2526      1425.1469         7.8874      -999.2500
       5156.90         6.5649       0.077888      -999.2500       157.0674         9.8224         8.0418         6.9346         5.2093        16.2825      1425.1987         7.8848      -999.2500
       5157.00         6.5655       0.076881      -999.2500       150.9907         9.8211         8.0407         6.9339         5.2097        16.3024      1425.2732         7.8852      -999.2500
       5157.10         6.5660       0.074982      -999.2500       144.3121         9.8214         8.0409         6.9340         5.2098        16.3391      1425.1521         7.8861      -999.2500
       5157.20         6.5664       0.072674      -999.2500       138.9152         9.8227         8.0418         6.9346         5.2095        16.3912      1424.8456         7.8870      -999.2500
       5157.30         6.5667       0.070933      -999.2500       135.7384         9.8242         8.0429         6.9352         5.2092        16.4316      1424.7241         7.8890         2.4218
       5157.40         6.5668       0.070824      -999.2500       135.3341         9.8253         8.0441         6.9357         5.2089        16.4330      1424.6272         7.8905         2.4580
       5157.50         6.5669       0.072372      -999.2500       137.3373         9.8265         8.0454         6.9369         5.2086        16.4051      1424.6710         7.8920         2.5134
       5157.60         6.5669       0.075042      -999.2500       141.4764         9.8279         8.0468         6.9390         5.2085        16.3780      1424.7711         7.8939         2.5539
       5157.70         6.5668       0.077801      -999.2500       147.6249         9.8291         8.0480         6.9409         5.2085        16.3808      1424.3235         7.8965         2.5504
       5157.80         6.5667       0.079798      -999.2500       154.8415         9.8297         8.0483         6.9417         5.2084        16.3960      1424.2828         7.8975         2.5244
       5157.90         6.5666       0.080823      -999.2500       162.3726         9.8299         8.0479         6.9418         5.2085        16.3918      1424.5890         7.8956         2.4935
       5158.00         6.5663       0.081017      -999.2500       169.6226         9.8293         8.0476         6.9409         5.2085        16.3626      1424.8645         7.8941         2.4709
       5158.10         6.5660       0.080843      -999.2500       176.2501         9.8287         8.0482         6.9397         5.2087        16.3336      1425.0658         7.8935         2.4599
       5158.20         6.5657       0.080349      -999.2500       182.0571         9.8285         8.0493         6.9390         5.2088        16.3099      1425.1271         7.8940         2.4560
       5158.30         6.5655       0.079337      -999.2500       187.3172         9.8273         8.0487         6.9384         5.2090        16.2842      1425.3959         7.8935         2.4481
       5158.40         6.5653       0.078047      -999.2500       192.9629         9.8256         8.0467         6.9378         5.2091        16.2482      1425.5498         7.8924         2.4305
       5158.50         6.5652       0.077156      -999.2500       198.9835         9.8244         8.0450         6.9372         5.2091        16.2073      1425.2266         7.8914         2.4097
       5158.60         6.5653       0.077548      -999.2500       203.2880         9.8239         8.0438         6.9367         5.2093        16.1854      1425.0352         7.8899         2.3932
       5158.70         6.5654       0.079499      -999.2500       203.0257         9.8244         8.0435         6.9365         5.2094        16.2019      1425.0038         7.8878         2.3794
       5158.80         6.5656       0.082586      -999.2500       197.4423         9.8259         8.0443         6.9373         5.2095        16.2461      1425.0934         7.8883         2.3639
       5158.90         6.5659       0.086269      -999.2500       187.4105         9.8286         8.0459         6.9392         5.2097        16.2920      1425.1085         7.8915         2.3463
       5159.00         6.5659       0.089776      -999.2500       175.6539         9.8306         8.0476         6.9412         5.2098        16.3152      1424.8551         7.8936         2.3300
       5159.10         6.5659       0.092762      -999.2500       164.8348         9.8315         8.0485         6.9423         5.2096        16.3204      1424.7659         7.8947         2.3166
       5159.20         6.5657       0.095025      -999.2500       155.5729         9.8317         8.0487         6.9427         5.2094        16.3270      1424.7750         7.8952         2.3069
       5159.30         6.5655       0.095835      -999.2500       146.2159         9.8313         8.0486         6.9424         5.2094        16.3631      1424.8340         7.8946         2.3074
       5159.40         6.5654       0.095114      -999.2500       134.6001         9.8301         8.0479         6.9416         5.2091        16.4389      1424.9114         7.8930         2.3277
       5159.50         6.5656       0.093251      -999.2500       120.1450         9.8280         8.0464         6.9404         5.2087        16.5543      1424.9537         7.8924         2.3774
       5159.60         6.5662       0.091400      -999.2500       104.3569         9.8255         8.0446         6.9390         5.2082        16.6992      1425.0946         7.8914         2.4556
       5159.70         6.5677       0.090727      -999.2500        90.5874         9.8233         8.0428         6.9374         5.2075        16.8475      1425.1464         7.8900         2.5290
       5159.80         6.5708       0.091864      -999.2500        80.8576         9.8212         8.0413         6.9360         5.2070        16.9735      1425.0292         7.8866         2.5646
       5159.90         6.5764       0.095285      -999.2500        75.6608         9.8190         8.0398         6.9346         5.2066        17.0383      1425.0264         7.8843         2.5617
       5160.00         6.5836       0.100084      -999.2500        73.1897         9.8165         8.0380         6.9330         5.2062        17.0343      1425.0953         7.8820         2.5551
       5160.10         6.5900       0.104617      -999.2500        72.3065         9.8139         8.0362         6.9314         5.2057        17.0062      1425.0680         7.8785         2.5626
       5160.20         6.5910       0.107106      -999.2500        72.6135         9.8120         8.0351         6.9305         5.2052        17.0137      -999.2500         7.8775         2.5631
       5160.30         6.5832       0.107327      -999.2500        73.5686         9.8108         8.0349         6.9303         5.2046        17.0408      1470.9597         7.8777         2.5305
       5160.40         6.5669       0.106841      -999.2500        74.7577         9.8098         8.0350         6.9305         5.2040        17.0176      1470.8837         7.8782         2.4726
       5160.50         6.5452       0.107169      -999.2500        76.3194         9.8087         8.0352         6.9309         5.2031        16.9602      1470.8821         7.8769         2.4124
       5160.60         6.5237       0.109219      -999.2500        78.7596         9.8076         8.0352         6.9314         5.2022        16.9147      1470.9668         7.8750         2.3647
       5160.70         6.5068       0.112970      -999.2500        82.1204         9.8065         8.0347         6.9317         5.2014        16.8775      1470.9200         7.8754         2.3294
       5160.80         6.4961       0.118566      -999.2500        85.8101         9.8049         8.0335         6.9316         5.2009        16.8408      1470.8192         7.8764         2.3094
       5160.90         6.4915       0.126501      -999.2500        88.3052         9.8023         8.0309         6.9299         5.2005        16.7927      1470.8638         7.8762         2.3130
       5161.00         6.4899       0.135715      -999.2500        88.9857         9.7989         8.0278         6.9272         5.2005        16.7333      1470.9691         7.8735         2.3331
       5161.10         6.4896       0.144584      -999.2500        88.2247         9.7953         8.0250         6.9247         5.2003        16.6742      1471.0590         7.8699         2.3605
       5161.20         6.4896       0.151861      -999.2500        87.1101         9.7924         8.0231         6.9231         5.1996        16.6134      1471.0555         7.8679         2.3825
       5161.30         6.4896       0.159017      -999.2500        86.8151         9.7904         8.0219         6.9226         5.1988        16.5290      1471.0039         7.8670         2.3906
       5161.40         6.4893       0.167845      -999.2500        87.5982         9.7884         8.0210         6.9226         5.1979        16.4116      1470.9412         7.8658         2.3833
       5161.50         6.4888       0.177956      -999.2500        89.0774         9.7864         8.0203         6.9222         5.1972        16.2800      1470.8110         7.8638         2.3638
       5161.60         6.4880       0.185939      -999.2500        90.6184         9.7839         8.0189         6.9211         5.1965        16.1720      1470.7848         7.8601         2.3406
       5161.70         6.4873       0.189023      -999.2500        92.0959         9.7811         8.0170         6.9193         5.1961        16.1025      1470.7885         7.8581         2.3198
       5161.80         6.4869       0.186229      -999.2500        93.5790         9.7781         8.0149         6.9170         5.1959        16.0639      1470.8214         7.8572         2.3062
       5161.90         6.4870       0.180288      -999.2500        94.9778         9.7755         8.0130         6.9150         5.1958        16.0359      1470.8673         7.8548         2.3039
       5162.00         6.4874       0.174103      -999.2500        96.2037         9.7737         8.0115         6.9134         5.1957        16.0092      1470.8696         7.8527         2.3136
       5162.10         6.4880       0.168942      -999.2500        97.0396         9.7730         8.0108         6.9124         5.1956        15.9873      1471.0071         7.8514         2.3340
       5162.20         6.4883       0.165512      -999.2500        97.5348         9.7730         8.0108         6.9122         5.1956        15.9775      1471.1213         7.8526         2.3592
       5162.30         6.4884       0.164444      -999.2500        98.2368         9.7735         8.0113         6.9122         5.1956        15.9780      1471.0402         7.8568         2.3817
       5162.40         6.4882       0.166289      -999.2500        99.3553         9.7743         8.0121         6.9127         5.1954        15.9815      1470.9111         7.8595         2.3971
       5162.50         6.4878       0.170430      -999.2500       100.5112         9.7749         8.0130         6.9140         5.1952        15.9783      1470.8849         7.8585         2.4040
       5162.60         6.4874       0.174883      -999.2500       101.1393         9.7761         8.0140         6.9153         5.1950        15.9668      1470.8882         7.8576         2.4060
       5162.70         6.4870       0.178662      -999.2500       100.9514         9.7777         8.0155         6.9170         5.1947        15.9509      1470.8784         7.8573         2.4048
       5162.80         6.4867       0.181909      -999.2500        99.8481         9.7799         8.0174         6.9191         5.1944        15.9391      1470.8618         7.8585         2.4002
       5162.90         6.4865       0.185709      -999.2500        98.2560         9.7820         8.0191         6.9211         5.1942        15.9374      1470.7848         7.8610         2.3923
       5163.00         6.4866       0.189951      -999.2500        96.3930         9.7833         8.0203         6.9226         5.1942        15.9463      1470.7510         7.8631         2.3809
       5163.10         6.4869       0.193054      -999.2500        94.3475         9.7841         8.0210         6.9237         5.1941        15.9610      1470.7592         7.8645         2.3665
       5163.20         6.4872       0.193387      -999.2500        92.2333         9.7844         8.0214         6.9243         5.1941        15.9738      1470.8442         7.8649         2.3519
       5163.30         6.4874       0.190398      -999.2500        90.1311         9.7841         8.0212         6.9238         5.1939        15.9804      1470.9207         7.8640         2.3408
       5163.40         6.4874       0.184716      -999.2500        87.9726         9.7830         8.0203         6.9227         5.1938        15.9813      1470.9390         7.8612         2.3357
       5163.50         6.4872       0.178733      -999.2500        85.7926         9.7816         8.0188         6.9207         5.1937        15.9809      1470.9370         7.8569         2.3352
       5163.60         6.4872       0.174179      -999.2500        83.7144         9.7804         8.0172         6.9191         5.1939        15.9831      1470.8717         7.8513         2.3355
       5163.70         6.4875       0.171717      -999.2500        81.7615         9.7794         8.0160         6.9179         5.1942        15.9909      1470.8370         7.8488         2.3350
       5163.80         6.4879       0.171176      -999.2500        80.1300         9.7783         8.0149         6.9168         5.1945        16.0093      1470.8274         7.8520         2.3350
       5163.90         6.4884       0.171356      -999.2500        79.0113         9.7768         8.0134         6.9156         5.1947        16.0407      1470.7629         7.8591         2.3379
       5164.00         6.4886       0.171582      -999.2500        78.5812         9.7757         8.0124         6.9145         5.1948        16.0832      1470.7460         7.8632         2.3450
       5164.10         6.4884       0.172443      -999.2500        79.0349         9.7762         8.0125         6.9144         5.1948        16.1258      1470.7522         7.8599         2.3562
       5164.20         6.4877       0.174900      -999.2500        79.9923         9.7772         8.0135         6.9153         5.1946        16.1553      1470.7977         7.8567         2.3683
       5164.30         6.4868       0.179571      -999.2500        81.1552         9.7783         8.0147         6.9164         5.1944        16.1644      1470.8169         7.8556         2.3792
       5164.40         6.4860       0.186355      -999.2500        82.3232         9.7788         8.0148         6.9167         5.1943        16.1517      1470.7802         7.8520         2.3865
       5164.50         6.4854       0.192910      -999.2500        83.4941         9.7785         8.0141         6.9161         5.1944        16.1315      1470.7615         7.8489         2.3901
       5164.60         6.4851       0.196692      -999.2500        84.6101         9.7776         8.0132         6.9153         5.1946        16.1185      1470.7590         7.8513         2.3896
       5164.70         6.4851       0.196271      -999.2500        85.5140         9.7775         8.0131         6.9153         5.1947        16.1272      1470.7366         7.8546         2.3845
       5164.80         6.4852       0.193331      -999.2500        86.2035         9.7786         8.0141         6.9162         5.1946        16.1564      1470.7207         7.8562         2.3762
       5164.90         6.4854       0.190102      -999.2500        86.6236         9.7802         8.0160         6.9179         5.1943        16.1947      1470.7861         7.8600         2.3676
       5165.00         6.4857       0.188203      -999.2500        86.5289         9.7823         8.0182         6.9202         5.1939        16.2255      1470.7958         7.8619         2.3623
       5165.10         6.4859       0.187144      -999.2500        85.8449         9.7840         8.0198         6.9220         5.1935        16.2326      1470.7321         7.8634         2.3625
       5165.20         6.4861       0.184984      -999.2500        84.9086         9.7848         8.0202         6.9226         5.1934        16.2139      1470.7273         7.8645         2.3669
       5165.30         6.4864       0.180220      -999.2500        84.1259         9.7841         8.0191         6.9218         5.1934        16.1823      1470.7614         7.8655         2.3743
       5165.40         6.4867       0.173160      -999.2500        83.5736         9.7822         8.0173         6.9196         5.1936        16.1676      1470.7441         7.8646         2.3837
       5165.50         6.4868       0.165615      -999.2500        82.7689         9.7802         8.0156         6.9178         5.1937        16.1863      1470.7321         7.8615         2.3950
       5165.60         6.4868       0.158020      -999.2500        81.2263         9.7797         8.0147         6.9169         5.1938        16.2317      1470.6626         7.8617         2.4096
       5165.70         6.4866       0.149043      -999.2500        78.8388         9.7804         8.0153         6.9174         5.1938        16.2704      1470.5532         7.8612         2.4315
       5165.80         6.4862       0.137362      -999.2500        76.3388         9.7814         8.0165         6.9187         5.1936        16.2715      1470.5131         7.8602         2.4615
       5165.90         6.4860       0.122884      -999.2500        74.0217         9.7822         8.0175         6.9199         5.1936        16.2274      1470.4554         7.8594         2.4985
       5166.00         6.4859       0.107191      -999.2500        71.3942         9.7823         8.0173         6.9194         5.1938        16.1514      1470.4939         7.8575         2.5364
       5166.10         6.4860       0.093055      -999.2500        67.7597         9.7815         8.0162         6.9180         5.1939        16.0776      1470.5426         7.8554         2.5659
       5166.20         6.4860       0.081898      -999.2500        62.9621         9.7806         8.0151         6.9169         5.1938        16.0269      1470.5404         7.8532         2.5821
       5166.30         6.4860       0.074157      -999.2500        57.7294         9.7803         8.0147         6.9167         5.1938        16.0123      1470.5537         7.8505         2.5833
       5166.40         6.4858       0.068645      -999.2500        53.2845         9.7806         8.0148         6.9170         5.1939        16.0172      1470.6075         7.8533         2.5750
       5166.50         6.4857       0.064244      -999.2500        50.1834         9.7807         8.0150         6.9172         5.1938        16.0070      1470.6771         7.8582         2.5619
       5166.60         6.4856       0.060572      -999.2500        49.3280         9.7802         8.0148         6.9166         5.1938        15.9553      1470.6797         7.8597         2.5479
       5166.70         6.4857       0.057714      -999.2500        52.9976         9.7798         8.0146         6.9160         5.1940        15.8769      1470.6211         7.8585         2.5380
       5166.80         6.4859       0.055715      -999.2500        63.2339         9.7795         8.0145         6.9156         5.1943        15.8105      1470.5902         7.8573         2.5346
       5166.90         6.4862       0.054470      -999.2500        80.1425         9.7793         8.0144         6.9155         5.1943        15.7800      1470.5643         7.8580         2.5374
       5167.00         6.4863       0.053627      -999.2500        99.1064         9.7792         8.0145         6.9159         5.1941        15.7824      1470.6516         7.8588         2.5427
       5167.10         6.4862       0.052928      -999.2500       113.3174         9.7791         8.0148         6.9163         5.1939        15.7914      1470.6381         7.8603         2.5459
       5167.20         6.4858       0.052350      -999.2500       118.7983         9.7790         8.0151         6.9165         5.1938        15.7886      1470.4990         7.8611         2.5450
       5167.30         6.4853       0.051888      -999.2500       114.9852         9.7788         8.0146         6.9159         5.1939        15.7547      1470.4731         7.8538         2.5404
       5167.40         6.4849       0.051394      -999.2500       107.3495         9.7783         8.0138         6.9151         5.1941        15.6938      1470.4949         7.8514         2.5344
       5167.50         6.4847       0.050838      -999.2500        99.2465         9.7778         8.0133         6.9148         5.1941        15.6218      1470.4991         7.8532         2.5274
       5167.60         6.4846       0.050427      -999.2500        92.4144         9.7780         8.0135         6.9151         5.1939        15.5611      1470.4811         7.8541         2.5187
       5167.70         6.4846       0.050355      -999.2500        86.7379         9.7789         8.0139         6.9155         5.1937        15.5232      1470.4178         7.8556         2.5085
       5167.80         6.4845       0.050757      -999.2500        81.7904         9.7791         8.0141         6.9152         5.1935        15.5102      1470.3392         7.8566         2.4980
       5167.90         6.4844       0.051750      -999.2500        76.9850         9.7782         8.0132         6.9141         5.1936        15.5106      1470.2986         7.8581         2.4890
       5168.00         6.4843       0.053261      -999.2500        71.9042         9.7772         8.0122         6.9132         5.1939        15.4949      1470.3029         7.8596         2.4822
       5168.10         6.4842       0.055234        51.2318        66.8001         9.7772         8.0122         6.9132         5.1940        15.4484      1470.3402         7.8587         2.4770
       5168.20         6.4842       0.057475        51.7242        62.4848         9.7784         8.0134         6.9142         5.1939        15.3807      1470.3364         7.8583         2.4720
       5168.30         6.4840       0.059361        52.3072        59.7725         9.7800         8.0151         6.9160         5.1937        15.3193      1470.2760         7.8599         2.4668
       5168.40         6.4837       0.060506        52.8912        58.7455         9.7814         8.0164         6.9175         5.1935        15.2812      1470.2538         7.8613         2.4622
       5168.50         6.4831       0.060777        53.4621        59.0450         9.7821         8.0167         6.9179         5.1932        15.2724      1470.2642         7.8611         2.4597
       5168.60         6.4824       0.060416        53.8297        59.7082         9.7816         8.0160         6.9169         5.1934        15.2900      1470.2292         7.8582         2.4603
       5168.70         6.4819       0.060077        53.9811        59.8111         9.7800         8.0145         6.9151         5.1937        15.3202      1470.1831         7.8553         2.4628
       5168.80         6.4818       0.060253        53.9434        58.8711         9.7783         8.0127         6.9129         5.1940        15.3519      1470.1537         7.8566         2.4650
       5168.90         6.4819       0.061197        53.5937        56.5721         9.7770         8.0115         6.9119         5.1941        15.3730      1470.1740         7.8568         2.4657
       5169.00         6.4823       0.062483        53.2161        53.4445         9.7763         8.0107         6.9110         5.1942        15.3806      1470.2113         7.8582         2.4663
       5169.10         6.4827       0.063669        52.8097        49.9340         9.7756         8.0099         6.9104         5.1943        15.3772      1470.1570         7.8614         2.4682
       5169.20         6.4830       0.064021        52.5505        46.5985         9.7746         8.0089         6.9096         5.1945        15.3708      1470.0768         7.8618         2.4719
       5169.30         6.4831       0.063401        52.4203        43.8448         9.7735         8.0078         6.9082         5.1947        15.3715      1470.1195         7.8561         2.4752
       5169.40         6.4831       0.062430        52.4455        41.8686         9.7725         8.0068         6.9066         5.1949        15.3862      1470.1477         7.8529         2.4752
       5169.50         6.4831       0.062102        52.7942        40.9816         9.7724         8.0066         6.9059         5.1950        15.4217      1470.1332         7.8538         2.4690
       5169.60         6.4830       0.062893        53.2845        41.4972         9.7735         8.0076         6.9068         5.1950        15.4755      1470.1320         7.8574         2.4575
       5169.70         6.4830       0.064491        53.9480        43.5928         9.7757         8.0095         6.9089         5.1948        15.5384      1470.1079         7.8627         2.4432
       5169.80         6.4828       0.066279        54.7096        47.0826         9.7779         8.0115         6.9111         5.1944        15.5998      1470.1072         7.8601         2.4274
       5169.90         6.4824       0.067489        55.4214        50.8699         9.7789         8.0124         6.9118         5.1942        15.6542      1470.1414         7.8569         2.4102
       5170.00         6.4820       0.067716        56.0133        53.6431         9.7782         8.0118         6.9110         5.1943        15.7082      1470.1115         7.8573         2.3924
       5170.10         6.4818       0.066865        56.1560        54.6779         9.7765         8.0100         6.9092         5.1945        15.7747      1470.1140         7.8543         2.3758
       5170.20         6.4817       0.065082        56.0351        54.4935         9.7745         8.0079         6.9072         5.1950        15.8646      1470.1161         7.8512         2.3640
       5170.30         6.4818       0.063061        55.5224        54.8987         9.7731         8.0068         6.9061         5.1952        15.9684      1470.1653         7.8516         2.3577
       5170.40         6.4820       0.061461        54.9094        57.7968         9.7735         8.0069         6.9063         5.1951        16.0698      1470.2048         7.8523         2.3563
       5170.50         6.4821       0.060884        54.3618        65.9039         9.7751         8.0085         6.9078         5.1946        16.1490      1470.1606         7.8542         2.3596
       5170.60         6.4822       0.060938        54.0943        78.9808         9.7772         8.0106         6.9102         5.1943        16.2077      1470.0641         7.8515         2.3677
       5170.70         6.4823       0.061087        54.2292        95.2873         9.7792         8.0124         6.9126         5.1940        16.2588      1470.0328         7.8497         2.3811
       5170.80         6.4823       0.060889        54.5680       110.4174         9.7807         8.0142         6.9144         5.1938        16.3204      1470.0466         7.8545         2.3985
       5170.90         6.4823       0.060310        55.1155       120.0303         9.7819         8.0154         6.9155         5.1937        16.3918      1470.0338         7.8586         2.4160
       5171.00         6.4823       0.059502        55.4611       122.4086         9.7824         8.0155         6.9157         5.1938        16.4567      1469.9897         7.8600         2.4322
       5171.10         6.4823       0.058557        55.6107       117.8415         9.7817         8.0147         6.9151         5.1940        16.4865      1469.9648         7.8591         2.4491
       5171.20         6.4823       0.057376        55.2136       110.0244         9.7804         8.0134         6.9140         5.1943        16.4723      1470.0237         7.8546         2.4687
       5171.30         6.4822       0.055884        54.5420       102.1748         9.7795         8.0123         6.9130         5.1946        16.4364      1470.1122         7.8492         2.4890
       5171.40         6.4823       0.054099        53.7193        96.3714         9.7791         8.0118         6.9128         5.1948        16.4192      1470.0717         7.8492         2.5050
       5171.50         6.4824       0.052336        52.9675        93.0696         9.7792         8.0118         6.9132         5.1948        16.4441      1469.9117         7.8494         2.5139
       5171.60         6.4829       0.051039        52.4784        90.7108         9.7795         8.0121         6.9135         5.1946        16.4827      1469.7809         7.8501         2.5202
       5171.70         6.4838       0.050494        52.2029        87.0830         9.7799         8.0126         6.9135         5.1945        16.4832      1469.7163         7.8507         2.5323
       5171.80         6.4851       0.050769        52.3429        80.1413         9.7803         8.0127         6.9133         5.1947        16.4077      1469.7303         7.8523         2.5569
       5171.90         6.4866       0.051608        52.5712        70.7725         9.7802         8.0129         6.9136         5.1945        16.2829      1469.7386         7.8525         2.5880
       5172.00         6.4880       0.052945        52.8764        61.1262         9.7803         8.0132         6.9143         5.1943        16.1393      1469.6930         7.8525         2.6076
       5172.10         6.4891       0.055026        53.2183        54.2426         9.7812         8.0135         6.9146         5.1943        15.9941      1469.7340         7.8542         2.5843
       5172.20         6.4898       0.057783        53.6308        50.7592         9.7822         8.0141         6.9149         5.1944        15.8637      1469.8379         7.8567         2.5186
       5172.30         6.4901       0.060770        54.1173        50.0670         9.7830         8.0150         6.9159         5.1944        15.7696      1469.8446         7.8600         2.4278
       5172.40         6.4901       0.062904        54.8245        51.3093         9.7827         8.0151         6.9161         5.1943        15.7328      1469.7550         7.8606         2.3479
       5172.50         6.4900       0.063663        55.5714        53.6788         9.7814         8.0143         6.9152         5.1944        15.7527      1469.6449         7.8603         2.3002
       5172.60         6.4898       0.063282        56.3581        56.8840         9.7796         8.0131         6.9140         5.1946        15.7885      1469.5851         7.8555         2.2790
       5172.70         6.4895       0.062353        56.9000        60.4443         9.7783         8.0121         6.9130         5.1950        15.7764      1469.6107         7.8561         2.3024
       5172.80         6.4893       0.061486        57.2560        63.4692         9.7784         8.0121         6.9127         5.1952        15.7040      1469.6700         7.8547         2.3519
       5172.90         6.4892       0.060904        57.3587        65.1645         9.7798         8.0131         6.9131         5.1952        15.6126      1469.7615         7.8525         2.3952
       5173.00         6.4891       0.060666        57.2777        65.0139         9.7812         8.0141         6.9137         5.1951        15.5678      1469.7489         7.8534         2.4076
       5173.10         6.4893       0.060664        57.1828        63.3314         9.7813         8.0144         6.9141         5.1949        15.6229      1469.6813         7.8518         2.4035
       5173.20         6.4894       0.060833        57.1145        61.0952         9.7808         8.0141         6.9144         5.1948        15.7493      1469.6379         7.8499         2.4071
       5173.30         6.4895       0.061310        57.0758        59.1770         9.7810         8.0144         6.9150         5.1950        15.8815      1469.6053         7.8502         2.4234
       5173.40         6.4894       0.062359        57.0016        58.3277         9.7821         8.0154         6.9166         5.1950        15.9650      1469.6013         7.8563         2.4449
       5173.50         6.4892       0.063776        56.8276        58.5245         9.7842         8.0169         6.9192         5.1947        16.0188      1469.6077         7.8607         2.4624
       5173.60         6.4890       0.065137        56.4655        59.3097         9.7861         8.0185         6.9212         5.1944        16.0868      1469.5457         7.8631         2.4727
       5173.70         6.4890       0.065908        56.0234        59.8124         9.7868         8.0195         6.9219         5.1943        16.1936      1469.4619         7.8637         2.4765
       5173.80         6.4890       0.066102        55.5071        59.4676         9.7864         8.0195         6.9213         5.1944        16.2897      1469.4738         7.8632         2.4803
       5173.90         6.4892       0.065869        55.1260        58.2619         9.7853         8.0183         6.9194         5.1946        16.3319      1469.4425         7.8621         2.4893
       5174.00         6.4894       0.065232        54.8634        56.5399         9.7830         8.0163         6.9171         5.1948        16.3208      1469.3892         7.8594         2.5065
       5174.10         6.4896       0.064287        54.8680        54.8485         9.7806         8.0139         6.9146         5.1948        16.2961      1469.3903         7.8538         2.5268
       5174.20         6.4898       0.063270        55.0601        53.2872         9.7788         8.0121         6.9128         5.1951        16.2758      1469.4301         7.8497         2.5443
       5174.30         6.4899       0.062587        55.3607        51.4352         9.7780         8.0111         6.9118         5.1954        16.2663      1469.3844         7.8529         2.5548
       5174.40         6.4900       0.062117        55.7647        48.8794         9.7777         8.0108         6.9114         5.1955        16.2676      1469.3351         7.8556         2.5586
       5174.50         6.4899       0.061476        56.1275        45.9218         9.7778         8.0109         6.9113         5.1955        16.2749      1469.2799         7.8589         2.5578
       5174.60         6.4897       0.060500        56.4426        43.3889         9.7779         8.0110         6.9111         5.1954        16.2850      1469.2590         7.8603         2.5533
       5174.70         6.4892       0.059539        56.5564        42.0648         9.7781         8.0108         6.9109         5.1955        16.3033      1469.3090         7.8586         2.5449
       5174.80         6.4886       0.059185        56.5175        42.0779         9.7781         8.0104         6.9107         5.1953        16.3249      1469.2885         7.8529         2.5343
       5174.90         6.4880       0.059690        56.3604        43.2999         9.7777         8.0101         6.9107         5.1952        16.3264      1469.2175         7.8507         2.5257
       5175.00         6.4879       0.060938        56.0769        45.4742         9.7773         8.0100         6.9106         5.1953        16.2897      1469.1702         7.8561         2.5233
       5175.10         6.4882       0.062511        55.8198        48.5408         9.7769         8.0098         6.9101         5.1954        16.2302      1469.1108         7.8578         2.5252
